"","Chr.region","start.region","end.region","bins","name","BINS","Chr.bin","start.bin","end.bin","coeff","pval","fdr","speed","no_bins"
"438","chr4",41075978,41076763,"PHOX2B.03271,PHOX2B.03272,PHOX2B.03273,PHOX2B.03277,PHOX2B.03278","Region_162","PHOX2B.03271","chr4","41075969","41076069",-0.00148408941235834,0.662240184591771,0.863306252033364,"early",5
"439","chr4",41075978,41076763,"PHOX2B.03271,PHOX2B.03272,PHOX2B.03273,PHOX2B.03277,PHOX2B.03278","Region_162","PHOX2B.03272","chr4","41076069","41076169",-0.00258763235366176,0.491186850923572,0.770501875715326,"stable",5
"440","chr4",41075978,41076763,"PHOX2B.03271,PHOX2B.03272,PHOX2B.03273,PHOX2B.03277,PHOX2B.03278","Region_162","PHOX2B.03273","chr4","41076169","41076269",-0.0029309757152475,0.346033661348381,0.667904076492264,"early",5
"441","chr4",41075978,41076763,"PHOX2B.03271,PHOX2B.03272,PHOX2B.03273,PHOX2B.03277,PHOX2B.03278","Region_162","PHOX2B.03277","chr4","41076569","41076669",0.00635602107717527,0.0658405423996184,0.335993710878492,"stable",5
"442","chr4",41075978,41076763,"PHOX2B.03271,PHOX2B.03272,PHOX2B.03273,PHOX2B.03277,PHOX2B.03278","Region_162","PHOX2B.03278","chr4","41076669","41076769",0.009321144922799,0.00330163840681025,0.102307431314859,"stable",5
"443","chr4",41082792,41082816,"PHOX2B.03339","Region_163","PHOX2B.03339","chr4","41082769","41082869",0.00524884955591243,0.20596456036613,0.543853219393376,"early",1
"444","chr4",41084881,41084968,"PHOX2B.03360","Region_164","PHOX2B.03360","chr4","41084869","41084969",0.00033908581771318,0.911999620578551,0.970556048607255,"stable",1
"445","chr4",41088282,41088358,"PHOX2B.03394","Region_165","PHOX2B.03394","chr4","41088269","41088369",-0.0130055547080398,0.00048707643505863,0.0496832442445995,"early",1
"446","chr4",41089678,41089811,"PHOX2B.03408,PHOX2B.03409","Region_166","PHOX2B.03408","chr4","41089669","41089769",-0.00330125568912426,0.390658294548372,0.705190448436789,"stable",2
"447","chr4",41089678,41089811,"PHOX2B.03408,PHOX2B.03409","Region_166","PHOX2B.03409","chr4","41089769","41089869",-0.00790629496507231,0.0198150671801444,0.207884170924438,"early",2
"448","chr4",41091090,41091401,"PHOX2B.03422,PHOX2B.03423,PHOX2B.03424,PHOX2B.03425","Region_167","PHOX2B.03422","chr4","41091069","41091169",0.00541718265162746,0.138151288528714,0.460586921464451,"stable",4
"449","chr4",41091090,41091401,"PHOX2B.03422,PHOX2B.03423,PHOX2B.03424,PHOX2B.03425","Region_167","PHOX2B.03423","chr4","41091169","41091269",0.00626772570529324,0.0619639917863818,0.328996793984642,"early",4
"450","chr4",41091090,41091401,"PHOX2B.03422,PHOX2B.03423,PHOX2B.03424,PHOX2B.03425","Region_167","PHOX2B.03424","chr4","41091269","41091369",0.00382530378940448,0.212527073875911,0.549535878458639,"early",4
"451","chr4",41091090,41091401,"PHOX2B.03422,PHOX2B.03423,PHOX2B.03424,PHOX2B.03425","Region_167","PHOX2B.03425","chr4","41091369","41091469",-0.00234757589025236,0.264151930037759,0.597998203062332,"stable",4
"452","chr4",41097075,41097225,"PHOX2B.03482,PHOX2B.03483","Region_168","PHOX2B.03482","chr4","41097069","41097169",-0.00347026244281626,0.370304943194872,0.689293139475495,"stable",2
"453","chr4",41097075,41097225,"PHOX2B.03482,PHOX2B.03483","Region_168","PHOX2B.03483","chr4","41097169","41097269",-0.00510598923331736,0.259401702348752,0.59295057140873,"early",2
"454","chr4",41098519,41098752,"PHOX2B.03496,PHOX2B.03497,PHOX2B.03498","Region_169","PHOX2B.03496","chr4","41098469","41098569",0.00206026043603378,0.53539946789783,0.795872494069252,"early",3
"455","chr4",41098519,41098752,"PHOX2B.03496,PHOX2B.03497,PHOX2B.03498","Region_169","PHOX2B.03497","chr4","41098569","41098669",0.00397233103311192,0.253411894414953,0.587360652848407,"early",3
"456","chr4",41098519,41098752,"PHOX2B.03496,PHOX2B.03497,PHOX2B.03498","Region_169","PHOX2B.03498","chr4","41098669","41098769",0.00402117484433879,0.291113592752642,0.621936096490395,"stable",3
"457","chr4",41101031,41101142,"PHOX2B.03521,PHOX2B.03522","Region_170","PHOX2B.03521","chr4","41100969","41101069",-0.00515341341866582,0.118651327573625,0.432133659250655,"stable",2
"458","chr4",41101031,41101142,"PHOX2B.03521,PHOX2B.03522","Region_170","PHOX2B.03522","chr4","41101069","41101169",-0.00773889065893421,0.0598795011042106,0.325143972937637,"early",2
"459","chr4",41103315,41103353,"PHOX2B.03544","Region_171","PHOX2B.03544","chr4","41103269","41103369",-0.00134131234020779,0.696244768132912,0.878474517691768,"early",1
"460","chr4",41105471,41105607,"PHOX2B.03566,PHOX2B.03567","Region_172","PHOX2B.03566","chr4","41105469","41105569",-0.00627553864608814,0.188790701559979,0.525189773630404,"stable",2
"461","chr4",41105471,41105607,"PHOX2B.03566,PHOX2B.03567","Region_172","PHOX2B.03567","chr4","41105569","41105669",0.0022988749595546,0.590608594148349,0.827406175751264,"early",2
"462","chr4",41107303,41107346,"PHOX2B.03584","Region_173","PHOX2B.03584","chr4","41107269","41107369",0.00024924623319024,0.956917048034249,0.985984214065111,"stable",1
"463","chr4",41108196,41108256,"PHOX2B.03593","Region_174","PHOX2B.03593","chr4","41108169","41108269",-0.0104128162980625,0.0466213719391933,0.292711080472532,"stable",1
"464","chr4",41110270,41110848,"PHOX2B.03614,PHOX2B.03619","Region_175","PHOX2B.03614","chr4","41110269","41110369",0.00892516577400533,0.00566648265207373,0.127386490487018,"stable",2
"465","chr4",41110270,41110848,"PHOX2B.03614,PHOX2B.03619","Region_175","PHOX2B.03619","chr4","41110769","41110869",-0.0011004174101555,0.745339567272145,0.899171373791089,"early",2
"466","chr4",41111970,41112347,"PHOX2B.03631,PHOX2B.03632,PHOX2B.03633,PHOX2B.03634","Region_176","PHOX2B.03631","chr4","41111969","41112069",0.00323246439516235,0.311883617713022,0.640268811565783,"stable",4
"467","chr4",41111970,41112347,"PHOX2B.03631,PHOX2B.03632,PHOX2B.03633,PHOX2B.03634","Region_176","PHOX2B.03632","chr4","41112069","41112169",-0.00496737483679754,0.279393282276345,0.611261614023967,"early",4
"468","chr4",41111970,41112347,"PHOX2B.03631,PHOX2B.03632,PHOX2B.03633,PHOX2B.03634","Region_176","PHOX2B.03633","chr4","41112169","41112269",-0.00551438056454988,0.215356192189679,0.552821645979371,"stable",4
"469","chr4",41111970,41112347,"PHOX2B.03631,PHOX2B.03632,PHOX2B.03633,PHOX2B.03634","Region_176","PHOX2B.03634","chr4","41112269","41112369",-0.00097988298640204,0.821008012889528,0.93480351333281,"early",4
"470","chr4",41116722,41117264,"PHOX2B.03678,PHOX2B.03679,PHOX2B.03680,PHOX2B.03681,PHOX2B.03682,PHOX2B.03683","Region_177","PHOX2B.03678","chr4","41116669","41116769",-0.00514697399523711,0.128379159978239,0.447267644232519,"early",6
"471","chr4",41116722,41117264,"PHOX2B.03678,PHOX2B.03679,PHOX2B.03680,PHOX2B.03681,PHOX2B.03682,PHOX2B.03683","Region_177","PHOX2B.03679","chr4","41116769","41116869",-0.0044427037363207,0.190273836436657,0.52607190907197,"early",6
"472","chr4",41116722,41117264,"PHOX2B.03678,PHOX2B.03679,PHOX2B.03680,PHOX2B.03681,PHOX2B.03682,PHOX2B.03683","Region_177","PHOX2B.03680","chr4","41116869","41116969",-0.00417117613951685,0.219523904468375,0.557494040155601,"early",6
"473","chr4",41116722,41117264,"PHOX2B.03678,PHOX2B.03679,PHOX2B.03680,PHOX2B.03681,PHOX2B.03682,PHOX2B.03683","Region_177","PHOX2B.03681","chr4","41116969","41117069",0.00327515165259233,0.257106706285147,0.590847251505636,"stable",6
"474","chr4",41116722,41117264,"PHOX2B.03678,PHOX2B.03679,PHOX2B.03680,PHOX2B.03681,PHOX2B.03682,PHOX2B.03683","Region_177","PHOX2B.03682","chr4","41117069","41117169",0.00270523283530809,0.266483496240559,0.600269869023555,"stable",6
"475","chr4",41116722,41117264,"PHOX2B.03678,PHOX2B.03679,PHOX2B.03680,PHOX2B.03681,PHOX2B.03682,PHOX2B.03683","Region_177","PHOX2B.03683","chr4","41117169","41117269",0.00238620491120921,0.309910476384337,0.638404015662071,"early",6
"476","chr4",41120474,41120552,"PHOX2B.03716","Region_178","PHOX2B.03716","chr4","41120469","41120569",-0.00232193523245297,0.374782208399483,0.692927640102608,"early",1
"477","chr4",41121688,41121833,"PHOX2B.03728,PHOX2B.03729","Region_179","PHOX2B.03728","chr4","41121669","41121769",-7.40595257758145e-05,0.983117345397784,0.995077555204403,"early",2
"478","chr4",41121688,41121833,"PHOX2B.03728,PHOX2B.03729","Region_179","PHOX2B.03729","chr4","41121769","41121869",-0.00446150654253721,0.289977285938218,0.620669416708667,"early",2
"479","chr4",41123003,41123141,"PHOX2B.03741,PHOX2B.03742","Region_180","PHOX2B.03741","chr4","41122969","41123069",-0.00175952104414518,0.585213394407977,0.824601280198941,"stable",2
"480","chr4",41123003,41123141,"PHOX2B.03741,PHOX2B.03742","Region_180","PHOX2B.03742","chr4","41123069","41123169",0.00036646810727347,0.904008183293564,0.967982774949927,"early",2
"481","chr4",41126772,41126856,"PHOX2B.03779","Region_181","PHOX2B.03779","chr4","41126769","41126869",0.0047318054481598,0.251172781494634,0.58533478608344,"early",1
"482","chr4",41128872,41129038,"PHOX2B.03800,PHOX2B.03801","Region_182","PHOX2B.03800","chr4","41128869","41128969",0.00049574743195875,0.869905268608365,0.95622961510391,"stable",2
"483","chr4",41128872,41129038,"PHOX2B.03800,PHOX2B.03801","Region_182","PHOX2B.03801","chr4","41128969","41129069",-0.00052045434650388,0.854812468944674,0.949371911344187,"early",2
"484","chr4",41130288,41130351,"PHOX2B.03814","Region_183","PHOX2B.03814","chr4","41130269","41130369",-0.00569844077557006,0.11563723003644,0.428052326676714,"stable",1
"485","chr4",41130883,41131028,"PHOX2B.03820,PHOX2B.03821","Region_184","PHOX2B.03820","chr4","41130869","41130969",-0.021436079704496,0.00604068531333213,0.130514703481723,"stable",2
"486","chr4",41130883,41131028,"PHOX2B.03820,PHOX2B.03821","Region_184","PHOX2B.03821","chr4","41130969","41131069",-0.00039607304580984,0.917438195090875,0.972282576674426,"early",2
"487","chr4",41133896,41133962,"PHOX2B.03850","Region_185","PHOX2B.03850","chr4","41133869","41133969",0.00389103083990547,0.292149907388114,0.623007255961672,"early",1
"488","chr4",41134877,41134961,"PHOX2B.03860","Region_186","PHOX2B.03860","chr4","41134869","41134969",0.0013667218404307,0.738308567947788,0.896900637933376,"early",1
"489","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03908","chr4","41139669","41139769",-0.00302385693847531,0.590875002576926,0.827678909928248,"stable",9
"490","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03909","chr4","41139769","41139869",-0.00504839049692503,0.229813056754714,0.566671151298892,"early",9
"491","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03913","chr4","41140169","41140269",-0.00668641507829713,0.16313419277653,0.494937065638953,"stable",9
"492","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03917","chr4","41140569","41140669",-0.00615019859962948,0.182816881865706,0.518616915257032,"early",9
"493","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03918","chr4","41140669","41140769",-0.00166310310645368,0.690387519754622,0.87647305145421,"stable",9
"494","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03921","chr4","41140969","41141069",0.00492169108249235,0.0842045023925768,0.373713347534783,"stable",9
"495","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03925","chr4","41141369","41141469",-0.00137240887990105,0.710525166774336,0.885403305809778,"stable",9
"496","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03926","chr4","41141469","41141569",-0.00162751577639846,0.606532496141044,0.835073430472618,"stable",9
"497","chr4",41139706,41141641,"PHOX2B.03908,PHOX2B.03909,PHOX2B.03913,PHOX2B.03917,PHOX2B.03918,PHOX2B.03921,PHOX2B.03925,PHOX2B.03926,PHOX2B.03927","Region_187","PHOX2B.03927","chr4","41141569","41141669",-0.0054887509392325,0.174179222189283,0.508384169845488,"stable",9
"498","chr4",41143006,41143268,"PHOX2B.03941,PHOX2B.03943","Region_188","PHOX2B.03941","chr4","41142969","41143069",-0.00140667989421663,0.652519220318757,0.858013716449803,"stable",2
"499","chr4",41143006,41143268,"PHOX2B.03941,PHOX2B.03943","Region_188","PHOX2B.03943","chr4","41143169","41143269",0.00353933549823121,0.337260184265051,0.660344463349075,"early",2
"500","chr4",41143970,41144238,"PHOX2B.03951,PHOX2B.03952,PHOX2B.03953","Region_189","PHOX2B.03951","chr4","41143969","41144069",0.00439715723153039,0.392345221679107,0.706111616674527,"early",3
"501","chr4",41143970,41144238,"PHOX2B.03951,PHOX2B.03952,PHOX2B.03953","Region_189","PHOX2B.03952","chr4","41144069","41144169",0.00083188180239291,0.881128131757222,0.959852117938409,"stable",3
"502","chr4",41143970,41144238,"PHOX2B.03951,PHOX2B.03952,PHOX2B.03953","Region_189","PHOX2B.03953","chr4","41144169","41144269",-0.00689982010073168,0.195701890682589,0.532310766597429,"stable",3
"503","chr4",41146799,41146855,"PHOX2B.03979","Region_190","PHOX2B.03979","chr4","41146769","41146869",0.00171872506612833,0.339298883713238,0.662706754535912,"stable",1
"504","chr4",41148573,41148643,"PHOX2B.03997","Region_191","PHOX2B.03997","chr4","41148569","41148669",0.00509188736959716,0.0320563898489074,0.253585150162383,"early",1
"505","chr4",41149629,41150150,"PHOX2B.04007,PHOX2B.04012","Region_192","PHOX2B.04007","chr4","41149569","41149669",-0.00369848028675598,0.329551386763385,0.654601240152523,"stable",2
"506","chr4",41149629,41150150,"PHOX2B.04007,PHOX2B.04012","Region_192","PHOX2B.04012","chr4","41150069","41150169",-0.00754698255182653,0.0184836888427934,0.201597274959981,"early",2
"507","chr4",41150880,41151053,"PHOX2B.04020,PHOX2B.04021","Region_193","PHOX2B.04020","chr4","41150869","41150969",0.00215551255956501,0.510416737086176,0.779833889012562,"early",2
"508","chr4",41150880,41151053,"PHOX2B.04020,PHOX2B.04021","Region_193","PHOX2B.04021","chr4","41150969","41151069",0.0012164475326852,0.679639893254145,0.871462807459674,"stable",2
"509","chr4",41151676,41151766,"PHOX2B.04028","Region_194","PHOX2B.04028","chr4","41151669","41151769",-0.00229339637150504,0.565033576312168,0.812808193358121,"early",1
"510","chr4",41153293,41153668,"PHOX2B.04044,PHOX2B.04047","Region_195","PHOX2B.04044","chr4","41153269","41153369",0.00103521682161215,0.791293354726993,0.920141446544625,"stable",2
"511","chr4",41153293,41153668,"PHOX2B.04044,PHOX2B.04047","Region_195","PHOX2B.04047","chr4","41153569","41153669",0.00018090586677456,0.952860020763229,0.984467596393612,"early",2
"512","chr4",41154281,41154340,"PHOX2B.04054","Region_196","PHOX2B.04054","chr4","41154269","41154369",-0.0054786977935926,0.247449300585067,0.581601497355457,"early",1
"513","chr4",41155270,41155728,"PHOX2B.04064,PHOX2B.04068","Region_197","PHOX2B.04064","chr4","41155269","41155369",-0.00541634961426195,0.224719316428536,0.561815088747856,"stable",2
"514","chr4",41155270,41155728,"PHOX2B.04064,PHOX2B.04068","Region_197","PHOX2B.04068","chr4","41155669","41155769",-0.00175622770305698,0.544551816479855,0.800786143773533,"stable",2
"515","chr4",41156699,41156731,"PHOX2B.04078","Region_198","PHOX2B.04078","chr4","41156669","41156769",-0.00153485626646059,0.730625948123549,0.893157413488568,"stable",1
"516","chr4",41159028,41159067,"PHOX2B.04101","Region_199","PHOX2B.04101","chr4","41158969","41159069",-0.00804406142101789,0.0388189100213984,0.271340825240134,"stable",1
"517","chr4",41160207,41160549,"PHOX2B.04113,PHOX2B.04114,PHOX2B.04116","Region_200","PHOX2B.04113","chr4","41160169","41160269",0.00078429431368112,0.776719242135553,0.912977365927268,"stable",3
"518","chr4",41160207,41160549,"PHOX2B.04113,PHOX2B.04114,PHOX2B.04116","Region_200","PHOX2B.04114","chr4","41160269","41160369",-0.001079639321059,0.720051271371888,0.888447069871843,"early",3
"519","chr4",41160207,41160549,"PHOX2B.04113,PHOX2B.04114,PHOX2B.04116","Region_200","PHOX2B.04116","chr4","41160469","41160569",-0.00721987123270693,0.125757207169758,0.442558454440207,"stable",3
"520","chr4",41161991,41162024,"PHOX2B.04131","Region_201","PHOX2B.04131","chr4","41161969","41162069",0.0048636737981822,0.228259538591034,0.564973922222219,"early",1
"521","chr4",41162906,41162945,"PHOX2B.04140","Region_202","PHOX2B.04140","chr4","41162869","41162969",-0.00088611266104192,0.852911090313326,0.948668584190871,"stable",1
"522","chr4",41165578,41165622,"PHOX2B.04167","Region_203","PHOX2B.04167","chr4","41165569","41165669",-0.0116660259067859,0.00976299959900406,0.157318588763852,"stable",1
"523","chr4",41169701,41169742,"PHOX2B.04208","Region_204","PHOX2B.04208","chr4","41169669","41169769",-0.00950127920092072,0.00485424725355139,0.121523318594521,"stable",1
"524","chr4",41171003,41171350,"PHOX2B.04221,PHOX2B.04222,PHOX2B.04223,PHOX2B.04224","Region_205","PHOX2B.04221","chr4","41170969","41171069",0.00981032966519056,0.00548883377113332,0.126276412706285,"early",4
"525","chr4",41171003,41171350,"PHOX2B.04221,PHOX2B.04222,PHOX2B.04223,PHOX2B.04224","Region_205","PHOX2B.04222","chr4","41171069","41171169",0.00624387860016662,0.0362429035028871,0.266572913373042,"stable",4
"526","chr4",41171003,41171350,"PHOX2B.04221,PHOX2B.04222,PHOX2B.04223,PHOX2B.04224","Region_205","PHOX2B.04223","chr4","41171169","41171269",-0.00314652646733839,0.343206116952566,0.665210465206046,"stable",4
"527","chr4",41171003,41171350,"PHOX2B.04221,PHOX2B.04222,PHOX2B.04223,PHOX2B.04224","Region_205","PHOX2B.04224","chr4","41171269","41171369",-0.00239640856765855,0.607505050752845,0.835400621966929,"stable",4
"528","chr4",41172675,41172768,"PHOX2B.04238","Region_206","PHOX2B.04238","chr4","41172669","41172769",0.00151115255823123,0.668741278090036,0.866674651202599,"stable",1
"529","chr4",41173571,41173618,"PHOX2B.04247","Region_207","PHOX2B.04247","chr4","41173569","41173669",-0.0005699189503734,0.88950314489791,0.963376327882563,"stable",1
"530","chr4",41177082,41177151,"PHOX2B.04282","Region_208","PHOX2B.04282","chr4","41177069","41177169",-0.00741581330022775,0.04698761397366,0.293199204657282,"stable",1
"531","chr4",41178601,41178866,"PHOX2B.04297,PHOX2B.04299","Region_209","PHOX2B.04297","chr4","41178569","41178669",0.00068632506198236,0.849727064816866,0.947050618081367,"stable",2
"532","chr4",41178601,41178866,"PHOX2B.04297,PHOX2B.04299","Region_209","PHOX2B.04299","chr4","41178769","41178869",0.00291029209070591,0.404901819325429,0.715922000704498,"early",2
"533","chr4",41180079,41180213,"PHOX2B.04312,PHOX2B.04313","Region_210","PHOX2B.04312","chr4","41180069","41180169",-0.00397302499198295,0.280262992788974,0.612159862610318,"early",2
"534","chr4",41180079,41180213,"PHOX2B.04312,PHOX2B.04313","Region_210","PHOX2B.04313","chr4","41180169","41180269",-0.00810888386145989,0.0311554740916926,0.250246394445425,"stable",2
"535","chr4",41181504,41181560,"PHOX2B.04326","Region_211","PHOX2B.04326","chr4","41181469","41181569",-0.0138747070493209,0.00483587472102412,0.121523318594521,"stable",1
"536","chr4",41182482,41182566,"PHOX2B.04336","Region_212","PHOX2B.04336","chr4","41182469","41182569",-0.0018612054224266,0.629181611303532,0.846144277107275,"early",1
"537","chr4",41183780,41183838,"PHOX2B.04349","Region_213","PHOX2B.04349","chr4","41183769","41183869",0.00146990943688425,0.668086861235629,0.866213101290388,"stable",1
"538","chr4",41184491,41185047,"PHOX2B.04356,PHOX2B.04357,PHOX2B.04358,PHOX2B.04359,PHOX2B.04360,PHOX2B.04361","Region_214","PHOX2B.04356","chr4","41184469","41184569",-0.00208375600652597,0.593733730428104,0.828823313200753,"stable",6
"539","chr4",41184491,41185047,"PHOX2B.04356,PHOX2B.04357,PHOX2B.04358,PHOX2B.04359,PHOX2B.04360,PHOX2B.04361","Region_214","PHOX2B.04357","chr4","41184569","41184669",0.00558332816211458,0.0838883072261684,0.37349951058126,"stable",6
"540","chr4",41184491,41185047,"PHOX2B.04356,PHOX2B.04357,PHOX2B.04358,PHOX2B.04359,PHOX2B.04360,PHOX2B.04361","Region_214","PHOX2B.04358","chr4","41184669","41184769",0.00592813005430077,0.0261826783637547,0.232307505443107,"stable",6
"541","chr4",41184491,41185047,"PHOX2B.04356,PHOX2B.04357,PHOX2B.04358,PHOX2B.04359,PHOX2B.04360,PHOX2B.04361","Region_214","PHOX2B.04359","chr4","41184769","41184869",0.00272779376228745,0.313920873474385,0.642243548704691,"stable",6
"542","chr4",41184491,41185047,"PHOX2B.04356,PHOX2B.04357,PHOX2B.04358,PHOX2B.04359,PHOX2B.04360,PHOX2B.04361","Region_214","PHOX2B.04360","chr4","41184869","41184969",-0.0039351620088766,0.197616065650302,0.535034033139918,"early",6
"543","chr4",41184491,41185047,"PHOX2B.04356,PHOX2B.04357,PHOX2B.04358,PHOX2B.04359,PHOX2B.04360,PHOX2B.04361","Region_214","PHOX2B.04361","chr4","41184969","41185069",-0.004864361127775,0.166479831137772,0.499111189694686,"early",6
"544","chr4",41190882,41191243,"PHOX2B.04420,PHOX2B.04422,PHOX2B.04423","Region_215","PHOX2B.04420","chr4","41190869","41190969",0.00854701473448479,0.00670369388299742,0.136698706977106,"stable",3
"545","chr4",41190882,41191243,"PHOX2B.04420,PHOX2B.04422,PHOX2B.04423","Region_215","PHOX2B.04422","chr4","41191069","41191169",0.00381658257747105,0.215682862790206,0.553214792159557,"stable",3
"546","chr4",41190882,41191243,"PHOX2B.04420,PHOX2B.04422,PHOX2B.04423","Region_215","PHOX2B.04423","chr4","41191169","41191269",0.00053055444540358,0.853857384880705,0.949147798123474,"early",3
"547","chr4",41194079,41194404,"PHOX2B.04452,PHOX2B.04453,PHOX2B.04455","Region_216","PHOX2B.04452","chr4","41194069","41194169",-0.013822227573234,0.00040468551059614,0.0464673871675088,"stable",3
"548","chr4",41194079,41194404,"PHOX2B.04452,PHOX2B.04453,PHOX2B.04455","Region_216","PHOX2B.04453","chr4","41194169","41194269",-0.00395413798565396,0.333716405412704,0.657648277997664,"stable",3
"549","chr4",41194079,41194404,"PHOX2B.04452,PHOX2B.04453,PHOX2B.04455","Region_216","PHOX2B.04455","chr4","41194369","41194469",-0.00187560229527743,0.647411907898549,0.855254706990081,"early",3
"550","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04464","chr4","41195269","41195369",0.00283953554318515,0.502056361691269,0.776144736477477,"early",9
"551","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04465","chr4","41195369","41195469",-0.00739253002812121,0.120593129670575,0.435989043346539,"stable",9
"552","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04467","chr4","41195569","41195669",-0.00580873789872014,0.177324112497714,0.511726112873514,"early",9
"553","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04468","chr4","41195669","41195769",0.00231516815039731,0.400474527037489,0.712704797682639,"stable",9
"554","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04469","chr4","41195769","41195869",0.00318964214650994,0.333633771621376,0.657648277997664,"stable",9
"555","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04473","chr4","41196169","41196269",-0.0002099795729462,0.949538786089855,0.983289189409911,"early",9
"556","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04475","chr4","41196369","41196469",0.00084219572896705,0.800454649688067,0.924429457662442,"early",9
"557","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04476","chr4","41196469","41196569",0.00106443067206586,0.769264007511565,0.909530152432124,"early",9
"558","chr4",41195281,41196644,"PHOX2B.04464,PHOX2B.04465,PHOX2B.04467,PHOX2B.04468,PHOX2B.04469,PHOX2B.04473,PHOX2B.04475,PHOX2B.04476,PHOX2B.04477","Region_217","PHOX2B.04477","chr4","41196569","41196669",-0.0014370423995387,0.663573847670491,0.863967841872603,"early",9
"559","chr4",41197222,41197324,"PHOX2B.04483,PHOX2B.04484","Region_218","PHOX2B.04483","chr4","41197169","41197269",-0.00960198125250064,0.016162695293156,0.193700156309018,"early",2
"560","chr4",41197222,41197324,"PHOX2B.04483,PHOX2B.04484","Region_218","PHOX2B.04484","chr4","41197269","41197369",-0.00621778727965974,0.112885598284546,0.423365297177049,"early",2
"561","chr4",41198947,41199068,"PHOX2B.04500,PHOX2B.04501","Region_219","PHOX2B.04500","chr4","41198869","41198969",0.00048256227460722,0.901265162309319,0.96688406706115,"stable",2
"562","chr4",41198947,41199068,"PHOX2B.04500,PHOX2B.04501","Region_219","PHOX2B.04501","chr4","41198969","41199069",0.00399142156905501,0.249667251131774,0.584140564252409,"stable",2
"563","chr4",41200920,41200957,"PHOX2B.04520","Region_220","PHOX2B.04520","chr4","41200869","41200969",0.00010098050012326,0.979124067292113,0.993007477866697,"stable",1
