"","Chr.region","start.region","end.region","bins","name","BINS","Chr.bin","start.bin","end.bin","coeff","pval","fdr","speed","no_bins"
"1293","chr4",41753914,41754357,"PHOX2B.10050,PHOX2B.10051,PHOX2B.10052,PHOX2B.10053,PHOX2B.10054","Region_484","PHOX2B.10050","chr4","41753869","41753969",-0.0173326109542255,0.00182457440999137,0.0207849849170883,"stable",5
"1294","chr4",41753914,41754357,"PHOX2B.10050,PHOX2B.10051,PHOX2B.10052,PHOX2B.10053,PHOX2B.10054","Region_484","PHOX2B.10051","chr4","41753969","41754069",-0.0220491674693863,2.70513984616444e-05,0.00187709766171817,"stable",5
"1295","chr4",41753914,41754357,"PHOX2B.10050,PHOX2B.10051,PHOX2B.10052,PHOX2B.10053,PHOX2B.10054","Region_484","PHOX2B.10052","chr4","41754069","41754169",-0.0219728628650857,5.16299384383938e-05,0.00256203994215211,"stable",5
"1296","chr4",41753914,41754357,"PHOX2B.10050,PHOX2B.10051,PHOX2B.10052,PHOX2B.10053,PHOX2B.10054","Region_484","PHOX2B.10053","chr4","41754169","41754269",-0.0275947861366566,3.90669120577521e-08,3.62953316856549e-05,"stable",5
"1297","chr4",41753914,41754357,"PHOX2B.10050,PHOX2B.10051,PHOX2B.10052,PHOX2B.10053,PHOX2B.10054","Region_484","PHOX2B.10054","chr4","41754269","41754369",-0.0203713767128092,0.00036426580370278,0.00802584589633938,"early",5
"1298","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10060","chr4","41754869","41754969",-0.0120486592274662,0.00474947208885459,0.0369239456648028,"stable",7
"1299","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10061","chr4","41754969","41755069",-0.0179620655661845,0.00228090272263491,0.0237211046210346,"early",7
"1300","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10062","chr4","41755069","41755169",-0.0290028414326156,0.00016096682794129,0.00501275281873779,"stable",7
"1301","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10064","chr4","41755269","41755369",-0.026150629001298,0.00099195567135372,0.0144738606450067,"stable",7
"1302","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10068","chr4","41755669","41755769",-0.0152987619685991,0.00029409484975386,0.00701213651690901,"early",7
"1303","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10069","chr4","41755769","41755869",-0.0184914015901611,0.0005217646572296,0.00983705790625772,"stable",7
"1304","chr4",41754922,41755956,"PHOX2B.10060,PHOX2B.10061,PHOX2B.10062,PHOX2B.10064,PHOX2B.10068,PHOX2B.10069,PHOX2B.10070","Region_485","PHOX2B.10070","chr4","41755869","41755969",-0.0189273268606833,0.0008383956956896,0.0131493430001811,"stable",7
"1305","chr4",41756799,41757237,"PHOX2B.10079,PHOX2B.10080,PHOX2B.10081,PHOX2B.10082,PHOX2B.10083","Region_486","PHOX2B.10079","chr4","41756769","41756869",-0.0174900915133706,0.00769586777667668,0.048860287330814,"stable",5
"1306","chr4",41756799,41757237,"PHOX2B.10079,PHOX2B.10080,PHOX2B.10081,PHOX2B.10082,PHOX2B.10083","Region_486","PHOX2B.10080","chr4","41756869","41756969",-0.012961573101946,0.00701780880026787,0.0463236159846524,"stable",5
"1307","chr4",41756799,41757237,"PHOX2B.10079,PHOX2B.10080,PHOX2B.10081,PHOX2B.10082,PHOX2B.10083","Region_486","PHOX2B.10081","chr4","41756969","41757069",-0.0150822976136869,0.00190311514853656,0.0213591739143068,"stable",5
"1308","chr4",41756799,41757237,"PHOX2B.10079,PHOX2B.10080,PHOX2B.10081,PHOX2B.10082,PHOX2B.10083","Region_486","PHOX2B.10082","chr4","41757069","41757169",-0.0154886383706023,0.00133536300999179,0.0172442282749751,"early",5
"1309","chr4",41756799,41757237,"PHOX2B.10079,PHOX2B.10080,PHOX2B.10081,PHOX2B.10082,PHOX2B.10083","Region_486","PHOX2B.10083","chr4","41757169","41757269",-0.0175286811102765,0.00079143458213623,0.0126049147781564,"early",5
"1310","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10091","chr4","41757969","41758069",-0.037379872636118,0.0001107993773676,0.00403217560283443,"early",7
"1311","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10092","chr4","41758069","41758169",-0.0364503199244231,0.00018292062186746,0.00534012415373437,"stable",7
"1312","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10093","chr4","41758169","41758269",-0.0476093969025789,2.71024470977387e-06,0.000509251935747735,"early",7
"1313","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10094","chr4","41758269","41758369",-0.03149504146709,2.74632257252285e-05,0.00189779968513635,"early",7
"1314","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10095","chr4","41758369","41758469",-0.027355440363954,0.00262088352357356,0.0258079515151417,"early",7
"1315","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10100","chr4","41758869","41758969",-0.0129010892917928,0.00692114901445974,0.0459659948247856,"stable",7
"1316","chr4",41757995,41759037,"PHOX2B.10091,PHOX2B.10092,PHOX2B.10093,PHOX2B.10094,PHOX2B.10095,PHOX2B.10100,PHOX2B.10101","Region_487","PHOX2B.10101","chr4","41758969","41759069",-0.0129050624361963,0.00716831678663722,0.0470470022068031,"stable",7
"1317","chr4",41760820,41761317,"PHOX2B.10119,PHOX2B.10124","Region_488","PHOX2B.10119","chr4","41760769","41760869",-0.0194685200999228,0.00026973707396096,0.00668079221871784,"early",2
"1318","chr4",41760820,41761317,"PHOX2B.10119,PHOX2B.10124","Region_488","PHOX2B.10124","chr4","41761269","41761369",-0.028327082930084,4.11337466147505e-06,0.000625716984640325,"early",2
"1319","chr4",41762801,41762937,"PHOX2B.10139,PHOX2B.10140","Region_489","PHOX2B.10139","chr4","41762769","41762869",0.0121605373412809,0.00409160884669328,0.0338456986927998,"stable",2
"1320","chr4",41762801,41762937,"PHOX2B.10139,PHOX2B.10140","Region_489","PHOX2B.10140","chr4","41762869","41762969",0.0134892241630871,0.00412336060684677,0.0339346306311911,"early",2
"1321","chr4",41763688,41764859,"PHOX2B.10148,PHOX2B.10150,PHOX2B.10152,PHOX2B.10157,PHOX2B.10158,PHOX2B.10159","Region_490","PHOX2B.10148","chr4","41763669","41763769",-0.0183550830299129,0.00690724550258109,0.0459283763577191,"stable",6
"1322","chr4",41763688,41764859,"PHOX2B.10148,PHOX2B.10150,PHOX2B.10152,PHOX2B.10157,PHOX2B.10158,PHOX2B.10159","Region_490","PHOX2B.10150","chr4","41763869","41763969",-0.0348524105298843,1.64219964631473e-05,0.00140833357360622,"stable",6
"1323","chr4",41763688,41764859,"PHOX2B.10148,PHOX2B.10150,PHOX2B.10152,PHOX2B.10157,PHOX2B.10158,PHOX2B.10159","Region_490","PHOX2B.10152","chr4","41764069","41764169",-0.0181451412688191,0.00417512534409277,0.0342593823009143,"stable",6
"1324","chr4",41763688,41764859,"PHOX2B.10148,PHOX2B.10150,PHOX2B.10152,PHOX2B.10157,PHOX2B.10158,PHOX2B.10159","Region_490","PHOX2B.10157","chr4","41764569","41764669",-0.0177820013428928,0.00536969281321549,0.039698132186832,"early",6
"1325","chr4",41763688,41764859,"PHOX2B.10148,PHOX2B.10150,PHOX2B.10152,PHOX2B.10157,PHOX2B.10158,PHOX2B.10159","Region_490","PHOX2B.10158","chr4","41764669","41764769",-0.0292791926469799,3.83128025649771e-06,0.000610195235518202,"early",6
"1326","chr4",41763688,41764859,"PHOX2B.10148,PHOX2B.10150,PHOX2B.10152,PHOX2B.10157,PHOX2B.10158,PHOX2B.10159","Region_490","PHOX2B.10159","chr4","41764769","41764869",-0.0258456016306358,0.00016381929087646,0.00505452029765137,"early",6
"1327","chr4",41765675,41765766,"PHOX2B.10168","Region_491","PHOX2B.10168","chr4","41765669","41765769",-0.0279657208620031,0.00111437612670423,0.0156077989672319,"stable",1
"1328","chr4",41768474,41768648,"PHOX2B.10196,PHOX2B.10197","Region_492","PHOX2B.10196","chr4","41768469","41768569",-0.0131807520284509,0.00235012111405523,0.0241852771632896,"stable",2
"1329","chr4",41768474,41768648,"PHOX2B.10196,PHOX2B.10197","Region_492","PHOX2B.10197","chr4","41768569","41768669",-0.0153955492372463,0.00108701340888586,0.0153498912976285,"stable",2
"1330","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10222","chr4","41771069","41771169",-0.0183691243137529,0.0018342169959206,0.0208594948855651,"stable",8
"1331","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10224","chr4","41771269","41771369",-0.0226621821529564,0.00765671754378487,0.0487412590349122,"stable",8
"1332","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10225","chr4","41771369","41771469",-0.030279627070878,5.62411254217102e-05,0.00271169594477523,"stable",8
"1333","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10226","chr4","41771469","41771569",-0.0280499150300556,0.00038166701720732,0.0081818731801033,"stable",8
"1334","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10227","chr4","41771569","41771669",-0.0158871750778005,0.00545393517840982,0.0400906188960648,"stable",8
"1335","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10231","chr4","41771969","41772069",-0.0152362962174154,0.00193111133888654,0.0215302943455904,"early",8
"1336","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10232","chr4","41772069","41772169",-0.0184009040356169,3.7983799149993e-05,0.00220556622633796,"early",8
"1337","chr4",41771129,41772268,"PHOX2B.10222,PHOX2B.10224,PHOX2B.10225,PHOX2B.10226,PHOX2B.10227,PHOX2B.10231,PHOX2B.10232,PHOX2B.10233","Region_493","PHOX2B.10233","chr4","41772169","41772269",-0.0137661452534846,0.0018788930315229,0.0212143739181539,"stable",8
"1338","chr4",41772879,41772947,"PHOX2B.10240","Region_494","PHOX2B.10240","chr4","41772869","41772969",-0.0134159724574306,0.00224503862353902,0.0234502066842243,"early",1
"1339","chr4",41774477,41775066,"PHOX2B.10256,PHOX2B.10257,PHOX2B.10259,PHOX2B.10260,PHOX2B.10261","Region_495","PHOX2B.10256","chr4","41774469","41774569",-0.0166614348855142,0.00032061537861704,0.00735480243705454,"early",5
"1340","chr4",41774477,41775066,"PHOX2B.10256,PHOX2B.10257,PHOX2B.10259,PHOX2B.10260,PHOX2B.10261","Region_495","PHOX2B.10257","chr4","41774569","41774669",-0.0147777325695565,0.00195745520240159,0.0216634188191459,"stable",5
"1341","chr4",41774477,41775066,"PHOX2B.10256,PHOX2B.10257,PHOX2B.10259,PHOX2B.10260,PHOX2B.10261","Region_495","PHOX2B.10259","chr4","41774769","41774869",-0.0138404705346991,0.00112605643286393,0.0156595939140239,"stable",5
"1342","chr4",41774477,41775066,"PHOX2B.10256,PHOX2B.10257,PHOX2B.10259,PHOX2B.10260,PHOX2B.10261","Region_495","PHOX2B.10260","chr4","41774869","41774969",-0.0134873374434214,0.00093731368333731,0.0140454271742382,"early",5
"1343","chr4",41774477,41775066,"PHOX2B.10256,PHOX2B.10257,PHOX2B.10259,PHOX2B.10260,PHOX2B.10261","Region_495","PHOX2B.10261","chr4","41774969","41775069",-0.0134791494521903,0.00063566097543892,0.0111896405181737,"stable",5
"1344","chr4",41775681,41775852,"PHOX2B.10268,PHOX2B.10269","Region_496","PHOX2B.10268","chr4","41775669","41775769",-0.0288742014562993,0.00012038702671481,0.00429073240735368,"early",2
"1345","chr4",41775681,41775852,"PHOX2B.10268,PHOX2B.10269","Region_496","PHOX2B.10269","chr4","41775769","41775869",-0.0240430234758005,0.0054637648193246,0.040127597309427,"stable",2
"1346","chr4",41776707,41777731,"PHOX2B.10278,PHOX2B.10279,PHOX2B.10280,PHOX2B.10284,PHOX2B.10288","Region_497","PHOX2B.10278","chr4","41776669","41776769",-0.0158143692929869,0.00345764823975935,0.0305343873166555,"stable",5
"1347","chr4",41776707,41777731,"PHOX2B.10278,PHOX2B.10279,PHOX2B.10280,PHOX2B.10284,PHOX2B.10288","Region_497","PHOX2B.10279","chr4","41776769","41776869",-0.0156779067777751,0.00175235306946238,0.0203362945042466,"early",5
"1348","chr4",41776707,41777731,"PHOX2B.10278,PHOX2B.10279,PHOX2B.10280,PHOX2B.10284,PHOX2B.10288","Region_497","PHOX2B.10280","chr4","41776869","41776969",-0.0202649279961529,8.67077676262121e-05,0.00351572669996494,"stable",5
"1349","chr4",41776707,41777731,"PHOX2B.10278,PHOX2B.10279,PHOX2B.10280,PHOX2B.10284,PHOX2B.10288","Region_497","PHOX2B.10284","chr4","41777269","41777369",-0.0218844432599109,0.00136622951716839,0.0174674741709534,"stable",5
"1350","chr4",41776707,41777731,"PHOX2B.10278,PHOX2B.10279,PHOX2B.10280,PHOX2B.10284,PHOX2B.10288","Region_497","PHOX2B.10288","chr4","41777669","41777769",0.0125182198071907,0.00629632343908785,0.0433874475152628,"early",5
"1351","chr4",41778847,41778868,"PHOX2B.10299","Region_498","PHOX2B.10299","chr4","41778769","41778869",-0.0386465379160036,0.00093072250797024,0.0140233101894687,"early",1
"1352","chr4",41782097,41782544,"PHOX2B.10332,PHOX2B.10334,PHOX2B.10335,PHOX2B.10336","Region_499","PHOX2B.10332","chr4","41782069","41782169",-0.0194839491835043,4.9075570521315e-06,0.000701445098998248,"early",4
"1353","chr4",41782097,41782544,"PHOX2B.10332,PHOX2B.10334,PHOX2B.10335,PHOX2B.10336","Region_499","PHOX2B.10334","chr4","41782269","41782369",-0.0169432372893929,1.59136930274355e-05,0.00139332297642829,"stable",4
"1354","chr4",41782097,41782544,"PHOX2B.10332,PHOX2B.10334,PHOX2B.10335,PHOX2B.10336","Region_499","PHOX2B.10335","chr4","41782369","41782469",-0.0115024824374865,0.00027843728259475,0.00678761906243732,"stable",4
"1355","chr4",41782097,41782544,"PHOX2B.10332,PHOX2B.10334,PHOX2B.10335,PHOX2B.10336","Region_499","PHOX2B.10336","chr4","41782469","41782569",-0.0175375564365333,0.00119753300980408,0.016215663581339,"stable",4
"1356","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10355","chr4","41784369","41784469",-0.0255106601464193,2.63465198901257e-05,0.00183690097482901,"stable",11
"1357","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10356","chr4","41784469","41784569",-0.0219719392969164,0.00042311914100762,0.0086926552764993,"early",11
"1358","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10357","chr4","41784569","41784669",-0.0208967119491675,0.00086639414997942,0.0134653432807675,"early",11
"1359","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10358","chr4","41784669","41784769",-0.019372669668045,0.00406098083729602,0.0337330092022256,"early",11
"1360","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10359","chr4","41784769","41784869",-0.0219327619200147,0.00135319095172141,0.0173538437773291,"stable",11
"1361","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10360","chr4","41784869","41784969",-0.015981668819913,0.00442364772305441,0.0355484987646823,"stable",11
"1362","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10361","chr4","41784969","41785069",-0.0129796668176522,0.00697908364342127,0.04625488285291,"early",11
"1363","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10362","chr4","41785069","41785169",-0.0186981483750527,0.00186841178177735,0.0211148068030313,"stable",11
"1364","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10363","chr4","41785169","41785269",-0.0173645074986551,0.00559958656372253,0.040755578752088,"early",11
"1365","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10364","chr4","41785269","41785369",-0.0303481582713386,6.78353253177634e-05,0.00302509372077055,"early",11
"1366","chr4",41784417,41785468,"PHOX2B.10355,PHOX2B.10356,PHOX2B.10357,PHOX2B.10358,PHOX2B.10359,PHOX2B.10360,PHOX2B.10361,PHOX2B.10362,PHOX2B.10363,PHOX2B.10364,PHOX2B.10365","Region_500","PHOX2B.10365","chr4","41785369","41785469",-0.0241003712289495,0.00024607316146948,0.00635740441704195,"stable",11
"1367","chr4",41786418,41786529,"PHOX2B.10375,PHOX2B.10376","Region_501","PHOX2B.10375","chr4","41786369","41786469",0.0112878275418954,0.00024255109917888,0.00630948945517988,"stable",2
"1368","chr4",41786418,41786529,"PHOX2B.10375,PHOX2B.10376","Region_501","PHOX2B.10376","chr4","41786469","41786569",0.00978481498736745,0.00213893359462278,0.0227395972681988,"stable",2
"1369","chr4",41787982,41788763,"PHOX2B.10391,PHOX2B.10392,PHOX2B.10396,PHOX2B.10397,PHOX2B.10398","Region_502","PHOX2B.10391","chr4","41787969","41788069",-0.0221676815978448,0.0003178909116101,0.0073129386466438,"stable",5
"1370","chr4",41787982,41788763,"PHOX2B.10391,PHOX2B.10392,PHOX2B.10396,PHOX2B.10397,PHOX2B.10398","Region_502","PHOX2B.10392","chr4","41788069","41788169",-0.0218132685000407,0.00010566014878056,0.00394771201875394,"stable",5
"1371","chr4",41787982,41788763,"PHOX2B.10391,PHOX2B.10392,PHOX2B.10396,PHOX2B.10397,PHOX2B.10398","Region_502","PHOX2B.10396","chr4","41788469","41788569",-0.0284018931051701,6.95164946581767e-05,0.00305927457939129,"stable",5
"1372","chr4",41787982,41788763,"PHOX2B.10391,PHOX2B.10392,PHOX2B.10396,PHOX2B.10397,PHOX2B.10398","Region_502","PHOX2B.10397","chr4","41788569","41788669",-0.0404978045266034,1.7369982722208e-06,0.000387304294751312,"stable",5
"1373","chr4",41787982,41788763,"PHOX2B.10391,PHOX2B.10392,PHOX2B.10396,PHOX2B.10397,PHOX2B.10398","Region_502","PHOX2B.10398","chr4","41788669","41788769",-0.0287767053927449,0.00150486511751176,0.0185836078894219,"stable",5
"1374","chr4",41789842,41789866,"PHOX2B.10409","Region_503","PHOX2B.10409","chr4","41789769","41789869",-0.0186297258227649,0.00059436070353273,0.010814132092669,"early",1
"1375","chr4",41791940,41792549,"PHOX2B.10430,PHOX2B.10434,PHOX2B.10435,PHOX2B.10436","Region_504","PHOX2B.10430","chr4","41791869","41791969",-0.0201333550133716,0.00072176586956306,0.0119505847888149,"stable",4
"1376","chr4",41791940,41792549,"PHOX2B.10430,PHOX2B.10434,PHOX2B.10435,PHOX2B.10436","Region_504","PHOX2B.10434","chr4","41792269","41792369",-0.024788583814645,3.81495325962774e-05,0.00220752468376314,"early",4
"1377","chr4",41791940,41792549,"PHOX2B.10430,PHOX2B.10434,PHOX2B.10435,PHOX2B.10436","Region_504","PHOX2B.10435","chr4","41792369","41792469",-0.0174892556725579,0.00530146876718441,0.0394028720860555,"stable",4
"1378","chr4",41791940,41792549,"PHOX2B.10430,PHOX2B.10434,PHOX2B.10435,PHOX2B.10436","Region_504","PHOX2B.10436","chr4","41792469","41792569",-0.0168031378738329,0.00529610318343229,0.0393804951251837,"early",4
"1379","chr4",41793497,41793523,"PHOX2B.10446","Region_505","PHOX2B.10446","chr4","41793469","41793569",-0.0238666698219596,0.00277668201164715,0.0266711391618468,"stable",1
"1380","chr4",41794380,41794450,"PHOX2B.10455","Region_506","PHOX2B.10455","chr4","41794369","41794469",-0.0237048340262299,0.00015030935443061,0.0048061631627975,"stable",1
"1381","chr4",41795303,41795342,"PHOX2B.10464","Region_507","PHOX2B.10464","chr4","41795269","41795369",-0.0158967686697507,0.00164876971211885,0.0197227295391728,"stable",1
"1382","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10470","chr4","41795869","41795969",-0.0190730957100512,0.00022277320014012,0.00599909215127734,"stable",13
"1383","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10471","chr4","41795969","41796069",-0.0156077011363428,0.00218528865896629,0.0230766935683918,"stable",13
"1384","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10472","chr4","41796069","41796169",-0.0210375135742013,0.00021364582418967,0.0058749788662819,"stable",13
"1385","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10477","chr4","41796569","41796669",-0.0277068426588707,7.44512384271028e-07,0.000264491056221354,"early",13
"1386","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10478","chr4","41796669","41796769",-0.0304741174431452,2.24286415100789e-06,0.000446216096626373,"stable",13
"1387","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10479","chr4","41796769","41796869",-0.0379110530945335,2.26803613067283e-06,0.000446216096626373,"stable",13
"1388","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10480","chr4","41796869","41796969",-0.0317098237859386,2.29131381130986e-05,0.00171060896725602,"early",13
"1389","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10481","chr4","41796969","41797069",-0.0227331018843654,0.0014191584715932,0.0178017482477788,"stable",13
"1390","chr4",41795892,41798240,"PHOX2B.10470,PHOX2B.10471,PHOX2B.10472,PHOX2B.10477,PHOX2B.10478,PHOX2B.10479,PHOX2B.10480,PHOX2B.10481,PHOX2B.10485,PHOX2B.10486,PHOX2B.10487,PHOX2B.10492,PHOX2B.10493","Region_508","PHOX2B.10485","chr4","41797369","41797469",-0.013407163400273,0.0076397386759748,0.048707338878508,"stable",13
